LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,IS_MALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,PAY_1_-1,PAY_1_0,PAY_1_1,PAY_1_2,PAY_1_3,PAY_2_-1,PAY_2_0,PAY_2_1,PAY_2_2,PAY_2_3,PAY_3_-1,PAY_3_0,PAY_3_1,PAY_3_2,PAY_3_3,PAY_4_-1,PAY_4_0,PAY_4_2,PAY_4_3,PAY_5_-1,PAY_5_0,PAY_5_2,PAY_5_3,PAY_6_-1,PAY_6_0,PAY_6_2,PAY_6_3,NEXT_MONTH_DEFAULT
1.4736987505457289,0.2689806668458349,-0.6607694242739921,-0.6815493912560715,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,2,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9016457407892127,1.1310488488046717,-0.30496755575643675,-0.2712277731490606,-0.23665422230866914,-0.2082736062915747,-0.12751029182235155,-0.09410126512519994,-0.2528944255217627,-0.20569560124921749,-0.287428667198872,-0.09650488211049023,-0.22562207271302803,-0.2974880675948011,2,2,1,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-0.05878156644455599,0.8077732805701079,0.24294416156265533,0.32061606421700517,0.40150747991646074,0.5291975302494969,0.6453926215173174,0.3748057567224101,-0.10441175935306826,-0.05475079394676804,0.2491639273276304,-0.049067716513410346,-0.12224874547146292,0.05331649722476484,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.05878156644455599,-1.2396386515821296,-0.19036450731320034,-0.6815493912560715,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,1,2,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.28865361399309875,0.3767391895906895,0.20293292304693308,0.30184363214598026,0.31304178353707546,0.4566638335906183,0.508924394507524,0.6224930917572532,0.014374373581887326,-0.3063254727841838,0.034526889517029445,-0.3201372342110097,0.08449790901166727,-0.2974880675948011,1,3,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.21202959814358446,1.56208293978409,-0.6716041375646767,-0.6698512311528149,-0.6533230803849601,-0.6614132548699639,-0.624990552836543,-0.643772331268798,-0.4013770916904572,-0.22129323133713727,-0.287428667198872,-0.20561036298377397,-0.3289953999545931,-0.24808309138271226,2,3,1,-1,2,-1,-1,-1,-1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1.3204507188467003,-0.7008460378578565,1.8651163706072666,1.9534992429377391,1.4469371312680053,1.6127562967340126,1.7413569547211434,1.858650335021389,0.20740183960119016,0.020721609704456696,0.034526889517029445,0.08646704233538932,0.08449790901166727,-0.005150930245162822,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.28865361399309875,-1.1318801288372748,-0.6739600887347642,-0.6674700672028029,-0.6589236218870143,-0.6531228281944894,-0.6566855712393818,0.26042419145042717,-0.31228749198924055,-0.2409160562864557,-0.23570114108651716,-0.20506822394837876,3.843772327478424,-0.005150930245162822,2,2,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.24771449695350098,-1.1318801288372748,-0.6509596162945885,-0.656311822181235,-0.6541803061250704,-0.628206327658927,-0.6289524301368978,-0.6138773357862424,-0.2660351414776922,-0.22431212748318627,-0.16921731862468353,-0.2223489057016007,-0.20336234958034433,-0.23744201958318542,2,1,2,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.24771449695350098,-0.3775704696232927,-0.6828514750715914,-0.6815493912560715,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,1,1,1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.1315177883377554,0.4844977123355441,-0.6411231873980088,-0.6449597614893172,-0.642407739294222,-0.6274978730157501,-0.6152703194599639,-0.5730115493120085,-0.2528944255217627,-0.1908023802620425,-0.16422700749558705,-0.16142603159906527,-0.031624795256357516,-0.1340131403888834,2,2,2,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.0905786712981576,0.2689806668458349,3.3451994342242886,3.61204915400337,3.7230429164089345,2.9412745612242297,3.285606902460666,3.4689951849344287,0.48951890532170966,0.29745375642561406,0.16867503814865506,0.35753656003298867,0.2912445634947975,0.199485065899584,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.1315177883377554,-0.1620534241335835,-0.639951867042259,-0.6375809220395707,-0.674325111017663,-0.6518868009446914,-0.6520981343652866,-0.6385903134012787,-0.3108026653275536,-0.3063254727841838,-0.25351601522479705,-0.3201372342110097,-0.3072180856823701,-0.2517665393133177,2,2,1,0,0,2,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.05878156644455599,-0.7008460378578565,-0.6754774810138036,-0.682629221419449,-0.6685816985589238,-0.6615639899004271,-0.6468690979283811,-0.6384263254940787,-0.4013770916904572,-0.2711050177469456,-0.287428667198872,-0.27595290282630097,-0.3289953999545931,-0.2974880675948011,1,1,2,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.32433851280301523,-0.593087515113002,0.74854193103029,0.7476196739505537,-0.000788559917313782,0.029103919681829394,0.023073125569272813,-0.04378977519624744,-0.1786530924374155,-0.15447499663791964,-0.18011014829357153,-0.21848616507440993,-0.22562207271302803,-0.1805532126549458,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.21202959814358446,-0.7008460378578565,0.6490462530845069,0.6367294225575527,0.8146759995539679,0.6720943391285844,0.49506584395081715,0.39181130269904757,0.0462239054750723,1.2031226002403108,0.14082588249272956,-0.11683509593781018,-0.12224874547146292,-0.12208578518501816,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.4419016456921272,-0.054294901388728896,-0.6755440333067438,-0.6790713194708846,-0.6608095185152569,-0.6495051874633734,-0.639169903174655,-0.6154188221139222,-0.4013770916904572,-0.24765825767929844,-0.287428667198872,-0.28991298298772733,-0.20984041142081575,-0.2974880675948011,2,1,2,-1,2,-1,0,0,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.6717736932406699,1.0232903260598172,-0.29984302920003186,-0.2807524289491086,-0.29438837590509936,-0.2486555209526586,-0.21139943465982441,-0.187508777066306,-0.2943210893828285,-0.23291598149942588,-0.20693977801989663,-0.25236985478660984,-0.25987310180573325,-0.23317389737788072,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.9016457407892127,1.0232903260598172,-0.013375339467705085,0.00987416874043825,0.008740932893579308,-0.1775990275923191,-0.147640478105531,-0.1568102408384706,-0.2574231468399079,-0.22848826715188736,-0.20887151136019205,-0.24708399919150667,-0.24457384937398163,-0.20978692638990964,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.32433851280301523,-0.593087515113002,-0.6719368990293784,-0.6701973305641538,-0.6657528536165598,-0.6490529823719838,-0.6389453433276714,-0.6303253228783999,-0.3404991985612925,-0.2650672254548476,-0.24342807444769882,-0.26456798308300183,-0.2724846477292042,-0.24077466294897132,1,2,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9016457407892127,-0.4853289923681473,-0.32125955706822784,-0.26359974212315007,-0.25712763040163733,-0.22952724558688203,-0.10622522632611321,-0.10403893230151845,-0.12156150729555247,-0.3063254727841838,-0.287428667198872,0.08646704233538932,-0.3289953999545931,-0.2974880675948011,2,1,2,3,3,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.6717736932406699,0.0534636213561257,-0.6015511940156927,-0.6419417746224416,-0.6306494595590421,-0.611384298259237,-0.6336521469344848,-0.6249137219408007,-0.18897263773613976,-0.14134279840260655,-0.10933358507552585,-0.24220474787294988,-0.24974251573605988,-0.236974280163426,2,2,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.24771449695350098,-0.3775704696232927,-0.617883126703248,-0.5890024086640351,-0.1847920650319946,-0.46001618066811917,-0.5632365949160324,-0.4388694412224285,0.09537166797691017,1.2075503145878494,0.4304249057586829,-0.3115307770241109,0.5325868248281048,-0.29111511800057904,1,3,2,-1,-1,0,-1,0,-1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.1315177883377554,1.56208293978409,-0.4513426688493834,-0.43071038189405086,-0.4001128838520392,-0.3644049508453288,-0.33830782818374133,-0.30938458969732785,-0.30374973868454064,-0.18551931200645674,-0.2391353336914868,-0.2720901621991102,-0.22231412624129793,-0.2974880675948011,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.36527762984261297,-0.593087515113002,-0.6828514750715914,-0.6815493912560715,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,2,1,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.32433851280301523,-0.1620534241335835,-0.5251491617202017,-0.6029571369292217,-0.5606998391660397,-0.5580843914874591,-0.6168101584107092,-0.6191741451888017,0.020833369560225537,0.10509975698652595,0.08067385264630865,-0.17104899947733004,-0.22562207271302803,-0.15775091594167404,2,3,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.5185256615416415,1.346565894294381,-0.4784693834518591,-0.43306385789115576,-0.41804318891601344,-0.3845883714243476,-0.36446905035733945,-0.3461834760730023,-0.16647751381158254,-0.26607352417019725,-0.24450125963675182,-0.3201372342110097,-0.2833733048653157,-0.12208578518501816,2,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-1.0548937724882412,-1.3473971743269841,-0.6828647855301794,-0.6731876294781224,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.6378851654003188,-0.35646108517442715,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.30425471696811185,-0.2974880675948011,2,2,2,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.32433851280301523,-0.9163630833475657,1.588525041147284,1.7291576045078287,1.7098339786641727,1.7740578528326536,1.3105870082501736,1.2624722983958778,0.17770530636745127,-0.3055204338119041,0.07745429707914964,-0.06262119239829031,0.024817041417537027,-0.06361835771509049,2,2,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.9016457407892127,0.7000147578252534,-0.6828514750715914,-0.6815493912560715,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,2,1,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9016457407892127,0.4844977123355441,-0.014546659823454771,-0.7164638998719453,-0.6716248499363154,-0.22205078807590867,-0.16656766520844074,-0.26965031978277376,-0.4013770916904572,-0.15885239604969068,1.3223491163806353,0.036996855355577445,-0.135067038049417,-0.11688218414019459,1,2,2,1,1,-1,-1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.4775865445020437,-0.4853289923681473,0.9845496722552637,1.1124638294076261,0.9664906781275062,0.6502980537236097,0.6705593643685592,0.4191644856200035,0.08349305468341461,-0.050172134791927066,-0.10997749618895765,-0.09542060403969983,-0.1693869826936166,-0.15131949891998198,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.167202687147672,-0.593087515113002,-0.666093607709218,-0.6102252245673397,-0.6166481058039068,-0.661458475379103,-0.6521462543324974,-0.6327851414863996,-0.017029710312791557,-0.09107817757089087,-0.287428667198872,-0.3201372342110097,-0.2826152337988776,0.36249225368574234,2,1,2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.6717736932406699,0.0534636213561257,-0.6748651999187526,-0.6732430053839366,-0.6688960146636309,-0.6523691530421736,-0.6424741409231292,-0.6388526940527987,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,1,2,1,3,2,2,3,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0.017842449404958254,-0.7008460378578565,-0.4903822438881769,-0.6713325366333456,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.643772331268798,-0.346586987874209,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,3,2,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.0548937724882412,-1.3473971743269841,-0.3045682419987948,-0.2949009728846451,-0.26428546533155856,-0.23940039008221983,-0.19691532452937738,-0.16294338856774968,-0.2913514360594546,-0.22063913717216,-0.2337157484867691,-0.21848616507440993,-0.20184620744746803,-0.23896217269740355,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.9016457407892127,-0.593087515113002,-0.4998992217786431,-0.7416045611116069,-0.007674940029533376,0.05958254284148288,0.09830067430880395,0.14156575631188492,-0.39209692505491384,2.31005118712494,-0.18011014829357153,-0.3201372342110097,-0.19116429696583964,-0.08115858595606879,1,2,2,1,1,-1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-1.1315177883377554,0.3767391895906895,-0.41312834224304984,-0.4001290379081408,-0.4017416127582488,-0.36102848616295374,-0.32802619518970305,-0.30926979816228783,-0.2900150920639364,-0.23085306913295908,-0.2391353336914868,-0.2727000686139298,-0.22700038374291556,-0.2974880675948011,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.8607066237496149,0.0534636213561257,-0.6232206205970618,-0.6522001611745282,-0.654223167412076,-0.6214835453002695,-0.6520981343652866,-0.643772331268798,-0.24398546555164108,-0.2244630722904887,-0.14528528890880152,-0.3201372342110097,-0.3289953999545931,-0.2974880675948011,2,1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.9016457407892127,0.4844977123355441,-0.5932454678567403,-0.5562337163984629,-0.5522704527216216,-0.5118238106383115,-0.4922275633019803,-0.4768982369021028,-0.22015399763156562,-0.3063254727841838,-0.21697405953754223,-0.29601204713592333,-0.3035655614531681,-0.2677866144400779,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.3204507188467003,-0.4853289923681473,1.8842035682225513,1.9387277200617925,1.2835070439159721,1.4063698930238369,1.5258597015621667,1.5733605728655915,0.14296036248397676,-0.05434827446062817,0.054219837736152084,0.00514618702610952,0.011516339979122318,-0.02292502819602083,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.6269467822447574,0.16122214410098032,0.43325709845480326,0.5505091372047923,0.4255240877352183,0.4019017970233477,0.40277174684052675,0.3131791011966593,0.5647996170692378,-0.05132937831457918,-0.1747442223483065,-0.1881941464717032,-0.19116429696583964,-0.20394018364291688,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.6717736932406699,0.8077732805701079,0.33664979002263024,0.40179714214067036,0.44265431544175626,0.08466485191055478,0.15891579300532593,0.10535722640213031,-0.17122895912898078,-0.15034917190498603,-0.19787136317239876,-0.20093441380349036,-0.21183896241415268,-0.12202731775754823,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.8250217249396984,-0.8086045606027111,-0.39666330496961394,-0.39567127749009506,-0.6774682720647341,-0.6614132548699639,-0.6520981343652866,-0.6063010944736036,-0.4013770916904572,-0.3063254727841838,-0.287428667198872,-0.3201372342110097,-0.1715233647899423,-0.2974880675948011,2,1,2,1,2,2,-1,-1,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.4775865445020437,-0.8086045606027111,0.2617385290890026,0.2925958558750034,0.2745237736147849,0.18353195839134964,-0.2842209850388162,-0.3591877171139604,0.014819821580393409,-0.2534947902283265,-0.1997494372532415,-0.11683509593781018,-0.10825888851810445,-0.23902064012487348,1,1,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.3165629248903854,-0.054294901388728896,2.2278130566734395,2.440530334573916,2.608720889743857,2.87541842641487,3.189511327940723,3.362911407766765,0.2457846088057977,0.09619401335568142,0.07053225260975776,0.14623787098770996,0.15065683844626895,0.21416039019453584,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.9016457407892127,-1.2396386515821296,-0.6797102068448081,-0.6216880370708859,-0.6508799870256456,-0.6614132548699639,-0.6235469538202194,-0.6014470524204842,-0.08035756743373976,-0.21268937732089765,-0.287428667198872,-0.19951129883557797,-0.15112436154760678,-0.17236777280915594,1,1,2,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9016457407892127,2.3163925989980725,-0.3427559476879522,-0.3637332238117364,-0.41991479844858765,-0.45285626672111845,-0.4120436579397381,-0.4269803179504303,-0.1984755283709362,-0.2681364365366641,-0.26059903747254687,0.10855920802774366,-0.10439961763441935,-0.16412386553589614,1,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.05878156644455599,0.0534636213561257,-0.5586648964449484,-0.2420723587378671,-0.3513081650484248,-0.5709722365920604,-0.5558581999437117,-0.643772331268798,1.955414027072146,-0.25354510516409395,0.034526889517029445,0.08646704233538932,-0.3289953999545931,-0.043447095237965444,2,3,3,-1,-1,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.9334428456428143,0.0534636213561257,-0.6714044806858558,-0.6755964813810414,-0.6487512097710384,-0.570097973415374,-0.6495317361140447,-0.6342610326511994,-0.4013770916904572,-0.20519245189154267,0.03763912656528316,-0.3092944535031057,-0.26007984846021637,-0.27234707378273226,1,1,1,-1,2,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.7483977090901842,0.16122214410098032,0.3036797840999942,0.31754270144431523,0.325157240663968,0.32944346787970064,0.23760797938403377,0.22972565522259178,-0.20916628033508222,-0.17998466907203362,-0.16648069639259835,-0.18460247536221,-0.19116429696583964,-0.19423459068290888,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.2081418041872696,-0.9163630833475657,-0.6069419297438587,-0.5883240538178107,-0.5512703560248261,-0.516647331613133,-0.49490624147671414,-0.4797844240688224,-0.31748438530514483,-0.19417348095846385,-0.23376940774622176,-0.30685482784382734,-0.3152122896557178,-0.2974880675948011,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.0944664652544725,0.3767391895906895,-0.6733344971811251,-0.6173548724409222,-0.6636240763619524,-0.33936786228539584,-0.49639796046024853,-0.5808501712761673,-0.05712003017833907,-0.22607315023504818,0.8590014110070004,0.3376807178616395,-0.06456642887066959,0.014026385964973452,1,2,2,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2.469810956589414,-0.054294901388728896,5.000980551203763,4.446647118482578,4.143454993550374,3.6533317716292104,3.464051780867336,2.441725737861622,-0.4013770916904572,0.3946622123283915,0.344194475818274,0.3702090599853514,0.22322491416984763,0.1126024686792715,1,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2.546434972438928,-0.1620534241335835,-0.646513923126175,-0.6271979396994021,-0.4274298107702215,-0.40223944349158514,-0.5072570330608163,-0.6080229674992033,0.014819821580393409,0.5742362180825389,-0.16970025195975738,-0.25033683340387786,-0.17875949769685184,-0.17985160352530669,2,2,2,-1,-1,-1,0,0,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.1315177883377554,-0.593087515113002,-0.6632451695713721,-0.6611572139399803,-0.6718963047540171,-0.6555345886819002,-0.6458425386278843,-0.643772331268798,-0.2920196080572137,-0.2867026478348654,-0.2665015560123384,-0.29370795623549373,-0.3289953999545931,-0.25188347416825757,1,2,1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.7483977090901842,-1.0241216060924203,0.19679680163783528,0.25305745912364125,0.3084413387318167,0.27080754102952653,0.3132525678393917,0.45168328761775867,-0.16974413246729383,-0.14013523994418695,-0.1371827407314513,-0.17104899947733004,0.19476279140267005,-0.2974880675948011,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.32433851280301523,-1.0241216060924203,0.5428154830931632,0.5367343806335019,0.6159853600920635,0.7408295130197912,0.896145770652731,1.0086518156317557,-0.10441175935306826,-0.10506572971425118,-0.07279162938827104,0.018699662910989488,0.08449790901166727,1.076496477948499,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
