Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership_1,Home Ownership_2,Home Ownership_3,Purpose_0,Purpose_1,Purpose_2,Term_1,Term_2
1,-0.20734605675401982,0.25157892336566545,0,0.5844983299302937,0.679194694533921,0.017107627883132224,-0.3409788778582933,0,0,2,-0.361497664293387,1.1090720585208846,0.8397259311147456,-0.23144770500496747,1,0,0,1,0,0,0,1
2,-0.15439144874431807,1.0756473140670004,0,-0.8415711152477163,1.5880950078303107,-0.00844645713111441,-0.3409788778582933,0,0,2,-0.3678742472748241,0.11785666942885731,-0.6490419177168127,-0.2217135851187545,0,1,0,1,0,0,0,1
1,-0.20734605675401982,1.0756473140670004,0,-0.23039849588571198,-1.2522184712209077,-0.026156121721411046,-0.3409788778582933,0,0,1,-0.3622281493209805,-0.11867929092798458,-0.275319681600662,-0.23144770500496747,1,0,0,1,0,0,1,0
3,-1.0257445837659775,-0.8471789309027813,0,1.603119362200301,-1.763474897450127,-0.034401412072521245,-0.3409788778582933,0,0,2,-0.36941308979049997,-0.5105148279861343,-0.9179508724452163,-0.23422888211531404,0,0,1,1,0,0,0,1
2,-0.6973205568494774,0.5262683869327771,0,-0.8415711152477163,0.02592259435214058,-0.04225681523420166,1.6647792271904904,1,1,2,-0.36486409765168376,-0.5805729896081254,-1.2224124922203439,-0.25647829899808655,0,1,0,0,1,0,0,1
1,0.14294779641968772,1.0756473140670004,0,1.1956709492922981,0.6649931271386648,-0.012905448649663516,-0.3409788778582933,0,0,1,-0.35820359030103105,0.9418769407250578,1.5393755470342343,-0.25161123905498006,1,0,0,1,0,0,1,0
1,0.5208362983381378,-1.3965578580370046,0,-0.026674289431710546,-0.6841557754106641,0.04022079943679379,-0.3409788778582933,0,0,2,-0.3601400647609725,0.1032114052672636,-0.41711108866200614,-0.21962770228599457,1,0,0,1,0,0,0,1
2,-0.4486925205706406,-1.121868394469893,0,2.4180161880163067,3.6615238475377003,-0.018414664463683703,-0.3409788778582933,0,0,2,2.76051988315993,-0.08167758269930499,0.014132676279740066,-0.23144770500496747,0,1,0,1,0,0,0,1
1,-0.4936876166130235,-1.121868394469893,0,-0.6378469087937149,-0.7693651797822005,-0.04316426393917733,-0.3409788778582933,0,2,2,-0.3581126242409911,-0.39126053409887135,-0.28546560723899594,-0.22310417367392776,1,0,0,0,0,1,0,1
1,-0.6903905085750925,1.0756473140670004,0,1.1956709492922981,0.3809617792335429,0.01583500314862021,-0.3409788778582933,0,0,2,-0.3624211076301562,1.2251581932221702,0.22585550468298898,-0.22658064506186099,1,0,0,1,0,0,0,1
1,-0.26715538642642833,-0.2978000037685579,0,-0.026674289431710546,0.6081868575576406,0.009606418013257742,-0.3409788778582933,0,0,1,-0.36105730586637536,1.4175192547405724,1.022771845730307,-0.26343124177395294,1,0,0,1,0,0,1,0
1,-0.22301399198306385,1.0756473140670004,0,0.3807741234762923,-0.3717212927150301,-0.00927839951419346,-0.3409788778582933,0,0,1,2.76051988315993,0.91898250736224,0.6140000483180936,-0.30793007553949797,1,0,0,1,0,0,1,0
3,-0.3731399290575099,-1.121868394469893,0,-0.4341227023397134,-1.0960012298730908,-0.026968844313461866,-0.3409788778582933,0,0,1,-0.3606734566584795,0.31470097507835953,0.6214627539529012,-0.26899359599464606,0,0,1,1,0,0,1,0
1,-0.20734605675401982,-0.5724894673356696,0,1.8068435686543023,0.3809617792335429,0.025928139122872992,-0.3409788778582933,0,0,1,-0.3651301044636188,-0.2648330496018482,1.066122618912279,-0.23144770500496747,1,0,0,1,0,0,1,0
1,-0.4929343504962425,0.25157892336566545,0,0.9919467428382966,-0.6557526406201519,-0.02000304290794519,-0.3409788778582933,0,2,2,2.76051988315993,-0.059918904516365785,-0.11835131139437213,-0.22310417367392776,1,0,0,0,0,1,0,1
1,-0.20734605675401982,1.0756473140670004,0,-0.6378469087937149,0.849613503276994,-0.04989256364127374,-0.3409788778582933,0,0,2,-0.3677102327120248,-0.5391478138367604,-0.18048462460102854,-0.23144770500496747,1,0,0,1,0,0,0,1
1,-0.6108958243841415,1.0756473140670004,0,-0.6378469087937149,0.3241555096525187,-0.04913612758009131,-0.3409788778582933,0,1,2,2.76051988315993,-0.6710149678795183,-0.4682599699792267,-0.2307524107273808,1,0,0,0,1,0,0,1
1,1.0337854149954149,1.0756473140670004,0,-0.026674289431710546,2.866236073403359,0.06700495107684708,-0.3409788778582933,0,0,2,2.76051988315993,1.4085527664783721,1.0267966757355964,-0.21823711373082127,1,0,0,1,0,0,0,1
1,-0.2554044350046453,0.25157892336566545,0,-0.026674289431710546,0.40936491402405495,-0.03361202779814756,-0.3409788778582933,0,0,1,2.76051988315993,-0.28886323814454484,0.42600694682103063,-0.23979123633600716,1,0,0,1,0,0,1,0
3,-0.8695925177572837,-1.121868394469893,0,-0.6378469087937149,-0.2155040513672129,-0.029619802633141155,-0.3409788778582933,0,0,2,2.76051988315993,-0.45163488839768623,-0.4119962005302841,-0.2217135851187545,0,0,1,1,0,0,0,1
1,-0.7629802533622181,-0.2978000037685579,0,-0.4341227023397134,-0.32911659052926173,-0.046702078330587746,-0.3409788778582933,0,0,2,-0.36500261415219915,-0.660075852199634,-1.016223805074368,-0.23283829356014074,1,0,0,1,0,0,0,1
2,-0.20734605675401982,-1.121868394469893,0,-0.23039849588571198,-0.47113226448182266,-0.03248355149634726,-0.3409788778582933,0,0,2,-0.3643169230178071,-0.07886808304381558,0.04146798006566448,-0.23144770500496747,0,1,0,1,0,0,0,1
1,-0.6122265945237878,0.25157892336566545,0,-1.4527437346097205,0.04012416174739688,-0.0553811868220494,-0.3409788778582933,0,0,2,-0.369835530660231,-0.8899168346540332,-0.8730907880112606,-0.21823711373082127,1,0,0,1,0,0,0,1
1,0.9738505409702095,1.0756473140670004,0,0.1770499170222909,0.8070088010912256,-0.025652288628028187,-0.3409788778582933,0,0,1,-0.3583207435601734,0.46958211566076474,-0.15952196832347915,-0.2988912499308716,1,0,0,1,0,0,1,0
2,-0.37080480409548894,-0.8471789309027813,0,-1.0452953217017178,-1.2380169038256517,-0.023549094352653423,-0.3409788778582933,0,0,2,-0.36503086876175705,-0.38271248195557384,-1.2152013384608669,-0.22310417367392776,0,1,0,1,0,0,0,1
2,-0.47583520964531467,-1.6712473216041164,0,-0.8415711152477163,0.06852729653790895,-0.0418161328827687,-0.3409788778582933,0,1,2,-0.368501361779645,-0.9080889175320922,-0.6386444402031481,-0.22240887939634113,0,1,0,0,1,0,0,1
2,-0.26941518477677123,0.5262683869327771,0,0.7882225363842952,-1.1954122016398834,-0.025027645419610747,-0.3409788778582933,0,0,2,2.76051988315993,-0.5348438994709043,-0.15650334581951203,-0.21823711373082127,0,1,0,1,0,0,0,1
3,-0.8138508251154924,-1.6712473216041164,0,1.603119362200301,-1.2522184712209077,-0.035089206022888585,-0.3409788778582933,0,0,2,-0.360628662765278,-0.05579431991575368,0.015893539407054215,-0.23631476494807396,0,0,1,1,0,0,0,1
3,-0.36294572761040755,1.0756473140670004,0,0.5844983299302937,-0.5279385340628471,-0.03139488761881973,1.6647792271904904,1,0,1,-0.361942846678128,-0.4458365593214634,-0.30231958288614563,-0.23283829356014074,0,0,1,1,0,0,1,0
1,0.17659368296923741,1.0756473140670004,0,-0.026674289431710546,-0.07348837741465196,-0.03155551015812707,-0.3409788778582933,0,0,2,-0.3538413542400241,-0.03654625844623054,0.28907887601607796,-0.22379946795151442,1,0,0,1,0,0,0,1
1,0.2828293143059127,1.0756473140670004,0,1.3993951557462996,-0.8829777189442494,-0.033511810316357506,1.6647792271904904,1,0,1,-0.3584668405656921,-0.03911665174806127,0.9812657863007591,-0.2460488848342869,1,0,0,1,0,0,1,0
2,-0.20734605675401982,1.0756473140670004,0,-0.4341227023397134,0.23894610528098198,-0.012953498127234089,1.6647792271904904,1,1,1,-0.3582559646992359,-0.4429075064891447,-1.1603630296387977,-0.23144770500496747,0,1,0,0,1,0,1,0
1,-0.5039822535423634,-0.5724894673356696,0,-0.23039849588571198,-0.41432599490079824,-0.016548971891729197,-0.3409788778582933,0,0,2,2.76051988315993,-0.63287750447096,-0.585902397008834,-0.21962770228599457,1,0,0,1,0,0,0,1
2,-1.0143953742731444,0.25157892336566545,0,-1.4527437346097205,-0.7835667471774566,-0.04850187447615976,-0.3409788778582933,0,0,2,-0.36686328356210735,-0.5057924775013756,-0.744631630342438,-0.22101829084116786,0,1,0,1,0,0,0,1
2,-0.7451278463945092,-0.2978000037685579,0,0.7882225363842952,-1.2238153364303956,-0.02557403662169897,-0.3409788778582933,0,0,2,-0.3622536473832645,-0.26309952853782287,-0.13637919579306462,-0.2251900565066877,0,1,0,1,0,0,0,1
2,-0.6961906576743059,-0.5724894673356696,0,-0.026674289431710546,-0.1871009165767008,0.014433331245775803,-0.3409788778582933,0,0,2,-0.3643348405750877,0.1494187081118021,0.4561931718607018,-0.23979123633600716,0,1,0,1,0,0,0,1
2,-0.3855939288549552,-0.8471789309027813,0,0.1770499170222909,-0.04508524262413988,-0.04527981379449881,1.6647792271904904,1,1,2,2.76051988315993,-0.7520122451813936,-0.5246075900532795,-0.24326770772394035,0,1,0,0,1,0,0,1
1,-0.08453857084816335,-0.2978000037685579,0,0.3807741234762923,-0.45693069708656664,0.015225461204582093,-0.3409788778582933,0,0,2,-0.35548632382574663,1.2982051842648947,0.09479697763575015,-0.21962770228599457,1,0,0,1,0,0,0,1
3,-0.20734605675401982,-0.8471789309027813,0,-1.0452953217017178,-0.5989463710391275,-0.001314541817425183,-0.3409788778582933,0,0,2,-0.355713049839028,0.43395526896562253,-0.03307522565730118,-0.23144770500496747,0,0,1,1,0,0,0,1
2,1.9377298640031306,-0.8471789309027813,0,-0.8415711152477163,-0.6983573428059201,-0.04983490426818906,-0.3409788778582933,0,0,2,-0.36652009342650205,-0.5570807903611609,0.16137437397324703,-0.22379946795151442,0,1,0,1,0,0,0,1
1,0.17076842499946462,1.0756473140670004,0,-0.026674289431710546,-0.5705432362486152,-0.02449635548190185,-0.3409788778582933,0,0,1,-0.3584151553043058,0.13620808207216042,0.679906639654709,-0.23422888211531404,1,0,0,1,0,0,1,0
1,-0.20734605675401982,-0.2978000037685579,0,-1.0452953217017178,1.616498142620823,-0.04343883238243774,-0.3409788778582933,0,2,1,-0.36241490539878984,-0.5200790821324812,-1.1901300015529177,-0.23144770500496747,1,0,0,0,0,1,1,0
2,0.12700366361449064,-0.5724894673356696,0,3.029188807378311,1.9431341927117132,-0.03786509298425136,-0.3409788778582933,0,0,1,-0.3624741711651795,-0.08532395459259975,0.8678997411517719,-0.24952535622222013,0,1,0,1,0,0,1,0
1,-0.20734605675401982,1.0756473140670004,0,-0.4341227023397134,0.3525586444430308,-0.031020101693769262,-0.3409788778582933,0,2,1,-0.3473903444821907,-0.49060922404404983,0.3505413842218528,-0.23144770500496747,1,0,0,0,0,1,1,0
2,-0.27303086213731986,0.8009578504998889,0,0.1770499170222909,-0.5563416688533591,-0.029600582842112925,-0.3409788778582933,0,0,2,2.76051988315993,-0.013831154848656635,-0.2380900040517343,-0.22379946795151442,0,1,0,1,0,0,0,1
1,1.1950345817276598,-1.6712473216041164,0,-0.6378469087937149,1.020032312020067,-0.05240211921267392,1.6647792271904904,0,0,2,-0.36854477739920954,-0.8949380680808653,-1.1741983827819802,-0.23770535350324723,1,0,0,1,0,0,0,1
3,-0.49933711248888074,0.5262683869327771,0,0.1770499170222909,0.45196961620982334,-0.04169944129438302,-0.3409788778582933,0,0,2,-0.3603564537219766,-0.4152309460531533,0.7152077528261022,-0.2648218303291262,0,0,1,1,0,0,0,1
2,-0.7079416090960889,-1.3965578580370046,0,-0.23039849588571198,-0.2013024839719571,-0.038845302326691034,-0.3409788778582933,0,0,2,2.76051988315993,-0.10092564416882814,-0.46700221060257374,-0.22727593933944762,0,1,0,1,0,0,0,1
2,-0.23732604820190217,0.5262683869327771,0,-0.8415711152477163,0.04012416174739688,-0.043105231723876335,-0.3409788778582933,0,0,2,-0.3649943445103773,-0.34021132759274475,-0.38290003361704555,-0.23909594205842052,0,1,0,1,0,0,0,1
2,0.09298114400655044,-0.2978000037685579,0,-0.026674289431710546,-1.465241982149749,-0.025837622327228967,-0.3409788778582933,0,0,2,-0.3635361310024641,0.12281812626727477,0.9218995437227392,4.245552148375412,0,1,0,1,0,0,0,1
1,-0.20734605675401982,1.0756473140670004,0,-0.8415711152477163,-0.40012442750554217,-0.03857347956786322,-0.3409788778582933,0,2,1,-0.3473441723153522,-0.5626997896721396,0.15458247333932104,-0.23144770500496747,1,0,0,0,0,1,1,0
1,-0.8140516960799674,1.0756473140670004,0,-1.0452953217017178,-0.5847448036438715,-0.04616666986622994,-0.3409788778582933,0,0,2,-0.3675193418133046,-0.8437693083979093,-1.0861552264162728,-0.2217135851187545,1,0,0,1,0,0,0,1
1,-0.6070290583179991,-1.3965578580370046,0,-1.0452953217017178,-0.13029464699567664,-0.03242177359661367,-0.3409788778582933,0,0,2,-0.36242799899834105,0.21218412594720365,0.46717760375013767,-0.2523065333325667,1,0,0,1,0,0,0,1
1,0.37497886925878393,1.0756473140670004,0,-0.4341227023397134,0.9348229076485303,-0.03079358272807942,-0.3409788778582933,0,0,2,-0.359561878970264,0.0773281424837123,-0.67335859899877,-0.22658064506186099,1,0,0,1,0,0,0,1
1,1.585427301184674,1.0756473140670004,0,0.7882225363842952,3.207073690889505,-0.03973627692507107,1.6647792271904904,0,1,2,-0.36866399806880734,-0.8347430435472944,-0.2971208441293134,-0.24326770772394035,1,0,0,0,1,0,0,1
2,-1.5355802004738932,1.0756473140670004,0,0.5844983299302937,1.19045112076314,-0.05121872922222154,-0.3409788778582933,0,1,2,-0.3709471083484465,-0.7080764526966126,-1.1865244246731792,-0.28568065865672543,0,1,0,0,1,0,0,1
1,-0.20734605675401982,1.0756473140670004,0,-1.0452953217017178,-0.7267604775964324,-0.04786075716114669,-0.3409788778582933,0,0,2,-0.3666889319470307,-0.6630049050319528,-0.023013150644077468,-0.23144770500496747,1,0,0,1,0,0,0,1
2,2.2989711847407217,0.8009578504998889,0,-1.0452953217017178,-1.1386059320588588,-0.023517518981678476,-0.3409788778582933,0,1,2,-0.36080370351717306,-0.6632440113856115,-1.4692687325447655,-0.22658064506186099,0,1,0,0,1,0,0,1
1,-0.48063100392215347,1.0756473140670004,0,-1.0452953217017178,-0.13029464699567664,-0.03234214874806815,-0.3409788778582933,0,2,2,2.76051988315993,-0.7401764806752894,-1.3710796505407241,-0.22101829084116786,1,0,0,0,0,1,0,1
2,-0.20734605675401982,-1.121868394469893,0,0.3807741234762923,-0.016682107833627797,-0.032931098058861734,-0.3409788778582933,0,0,2,-0.36509771503315,-0.045273640354772084,-0.6997715459084822,-0.23144770500496747,0,1,0,1,0,0,0,1
1,0.4075450743742809,-1.121868394469893,0,0.9919467428382966,-0.13029464699567664,0.01229718875720979,-0.3409788778582933,0,0,2,-0.36503017962493856,1.6113149543809264,0.4619788649933054,-0.22379946795151442,1,0,0,1,0,0,0,1
3,-0.8875202513366707,-1.3965578580370046,0,-0.026674289431710546,-0.08768994480990826,-0.02372481815634009,1.6647792271904904,1,0,1,2.76051988315993,-0.7261289823978424,-0.8003084454156092,-0.26343124177395294,0,0,1,1,0,0,1,0
1,-0.578706252327035,0.25157892336566545,0,0.1770499170222909,-0.2155040513672129,-0.005766669124892779,-0.3409788778582933,0,0,1,-0.3579265573000003,0.41345189913939134,0.008263132522026236,-0.2627359474963663,1,0,0,1,0,0,1,0
1,-0.6200103443971912,-1.3965578580370046,0,-0.23039849588571198,-0.27231032094823754,-0.04206599016613567,-0.3409788778582933,0,0,1,-0.3594998566566004,-0.2895207806171062,-0.3870925648725554,-0.27177477310499265,1,0,0,1,0,0,1,0
1,0.3939611754016642,0.8009578504998889,0,0.1770499170222909,0.3667602118382866,0.012063805580438439,-0.3409788778582933,0,0,2,-0.354602161287631,1.899976099835359,1.0143867832192872,4.002199151220088,1,0,0,1,0,0,0,1
1,-0.20734605675401982,-0.5724894673356696,0,1.3993951557462996,2.866236073403359,-0.009654558281460227,-0.3409788778582933,0,0,2,-0.3643541364060052,0.320917740273485,-0.5246914406783897,-0.23144770500496747,1,0,0,1,0,0,0,1
2,0.7346383311511347,0.8009578504998889,0,0.3807741234762923,-1.1244043646636028,-0.0092372142477044,-0.3409788778582933,0,0,2,-0.3514507386167014,0.5695883480785046,0.6857761834124227,-0.23631476494807396,0,1,0,1,0,0,0,1
2,-0.46335610097731,-1.6712473216041164,0,0.7882225363842952,-0.9539855559205298,-0.044659289112730274,-0.3409788778582933,0,0,2,-0.3663202437491415,-0.8956553871418412,0.7935242366790267,-0.2217135851187545,0,1,0,1,0,0,0,1
1,-0.5855609739897417,1.0756473140670004,0,-1.2490195281557193,2.482793753731444,-0.01526811010391937,-0.3409788778582933,0,0,2,-0.3617078510230247,-0.002055166930967009,-1.0197455313289963,-0.22310417367392776,1,0,0,1,0,0,0,1
3,0.7745614353405258,1.0756473140670004,0,-0.23039849588571198,0.8780166380675061,-0.004355387326534257,-0.3409788778582933,0,0,2,-0.3580547367482384,-0.1792927515804581,1.2957894810891102,-0.21823711373082127,0,0,1,1,0,0,0,1
1,-0.4862804997980107,-0.8471789309027813,0,1.8068435686543023,-0.6131479384343835,0.013538238120746856,-0.3409788778582933,0,2,1,2.76051988315993,-0.7160865155441781,-0.6794796946318145,-0.22101829084116786,1,0,0,0,0,1,1,0
2,-1.6106055057052773,-1.6712473216041164,0,-1.4527437346097205,-0.9255824211300175,-0.04976900784180656,-0.3409788778582933,0,1,2,2.76051988315993,-0.8773637510869527,-1.508091571970787,-0.2217135851187545,0,1,0,0,1,0,0,1
2,-0.6767815007319165,-1.6712473216041164,0,-0.8415711152477163,-0.9113808537347615,-0.052546267645385634,-0.3409788778582933,0,1,2,-0.36537199148690686,-0.6958820286600202,-0.7061441934168573,-0.25161123905498006,0,1,0,0,1,0,0,1
1,-0.20734605675401982,0.8009578504998889,0,-0.026674289431710546,-0.38592286011028615,-0.030950086740737855,-0.3409788778582933,0,0,2,-0.3672016497399832,-0.4626935572543998,-0.21880436027638886,-0.23144770500496747,1,0,0,1,0,0,0,1
2,-0.04946147867672981,1.0756473140670004,0,0.5844983299302937,1.7301106817828718,-0.006389939491093916,-0.3409788778582933,0,0,2,-0.35424863409974844,-0.6828507323856227,-0.18585106460808118,-0.2460488848342869,0,1,0,1,0,0,0,1
1,2.6765081624713405,-0.023110540201446223,0,1.8068435686543023,0.15373670090944522,0.005470044415539621,-0.3409788778582933,0,0,1,-0.35803130609640993,0.6512431678529412,1.2738206173102384,4.287269805030611,1,0,0,1,0,0,1,0
2,-0.4238598475874282,1.0756473140670004,0,-0.4341227023397134,-0.40012442750554217,-0.044727931223545375,-0.3409788778582933,0,0,2,-0.36738289272324465,-0.710168633291126,0.08582496074895901,-0.24813476766704684,0,1,0,1,0,0,0,1
3,-0.7573809752274796,-1.6712473216041164,0,0.9919467428382966,-1.3232263081971882,-0.05188455769712804,-0.3409788778582933,0,0,2,-0.3665490371728784,-0.9090453429467269,-0.7052218365406451,-0.21962770228599457,0,0,1,1,0,0,0,1
1,0.008866427632676154,1.0756473140670004,0,2.4180161880163067,1.3750714969014695,0.03920489619673026,-0.3409788778582933,0,0,2,2.76051988315993,0.986350722505571,0.13965706206970585,-0.22936182217220755,1,0,0,1,0,0,0,1
1,1.854820373416106,1.0756473140670004,0,1.3993951557462996,-0.40012442750554217,0.0692083628340119,-0.3409788778582933,0,0,2,2.76051988315993,0.4723916153162541,4.794876066937656,-0.22727593933944762,1,0,0,1,0,0,0,1
3,-0.6557653760737275,-1.121868394469893,0,-1.0452953217017178,-0.1871009165767008,-0.01414512517098428,-0.3409788778582933,0,0,1,-0.36110141062275836,-0.7224826105045477,-1.30567616295477,-0.2321429992825541,0,0,1,1,0,0,1,0
1,0.0014844196882227087,1.0756473140670004,0,0.9919467428382966,2.8378329386128467,-0.01548090064744619,-0.3409788778582933,0,0,1,-0.34985883256600214,-0.09172004955296924,0.6052795833066331,-0.2557830047204999,1,0,0,1,0,0,1,0
1,-0.20734605675401982,-0.8471789309027813,0,0.1770499170222909,-0.982388690711042,0.002872626942296115,-0.3409788778582933,0,0,2,-0.3684765528541796,1.029927855459864,-0.21578573777242174,-0.23144770500496747,1,0,0,1,0,0,0,1
1,-0.20734605675401982,-0.2978000037685579,0,-1.0452953217017178,-0.1586977817861887,-0.030529997022549424,-0.3409788778582933,0,1,2,-0.37038477270456316,-0.8239234810442395,-0.21377332276977698,-0.23144770500496747,1,0,0,0,1,0,0,1
2,-0.09106687719359838,-0.8471789309027813,0,-1.0452953217017178,-0.7409620449916885,-0.040315616340350545,1.6647792271904904,0,0,1,-0.35754822118665225,-0.8224888429222874,-0.729790069697933,-0.28429007010155216,0,1,0,1,0,0,1,0
1,0.7482975567354295,1.0756473140670004,0,-0.23039849588571198,1.332466794715701,-0.01219019785497014,-0.3409788778582933,0,0,2,-0.36152522976612633,0.9196998264232159,0.830166959852183,-0.22240887939634113,1,0,0,1,0,0,0,1
1,-0.6335691344992485,1.0756473140670004,0,-1.0452953217017178,-0.3717212927150301,-0.047034306146932846,-0.3409788778582933,0,0,2,-0.36546020099967286,-0.7927798784801974,0.21973440904994457,-0.23770535350324723,1,0,0,1,0,0,0,1
1,-0.20734605675401982,-0.8471789309027813,0,-0.4341227023397134,0.18213983569995779,0.22910055008228078,-0.3409788778582933,0,0,1,-0.35414181789288335,1.5592495458717506,1.6290118652770356,-0.23144770500496747,1,0,0,1,0,0,1,0
2,-0.060860905910681724,0.5262683869327771,0,0.5844983299302937,-0.42852756229605427,-0.018856719657332967,-0.3409788778582933,0,0,2,-0.3615321211343112,-0.005163549528529753,0.3861778998936868,-0.22379946795151442,0,1,0,1,0,0,0,1
1,-0.20734605675401982,-1.3965578580370046,0,-0.4341227023397134,2.3549796471741393,0.01061545704223976,-0.3409788778582933,0,0,2,-0.37020766454221266,-0.8815481122759796,-1.5196629582359944,-0.23144770500496747,1,0,0,1,0,0,0,1
1,-0.5527938979097697,-0.5724894673356696,0,2.2142919815623054,-1.1812106342446274,-0.0057611777560275705,-0.3409788778582933,0,0,2,2.76051988315993,0.7403102845907968,0.6254875839581907,-0.22936182217220755,1,0,0,1,0,0,0,1
1,0.22452651686706607,1.0756473140670004,0,0.5844983299302937,1.5312887382492866,0.04378744351474655,-0.3409788778582933,0,0,2,-0.3475853702018218,1.4731712585546284,0.8254713248460119,-0.22936182217220755,1,0,0,1,0,0,0,1
1,0.37753997405583917,-0.5724894673356696,0,-0.6378469087937149,-0.45693069708656664,-0.002654435820535998,-0.3409788778582933,0,2,1,-0.35817189000738076,-0.762234041800302,-0.7027063177873392,-0.23422888211531404,1,0,0,0,0,1,1,0
2,0.9077137759168409,0.8009578504998889,0,-0.23039849588571198,0.40936491402405495,0.035640997803210096,-0.3409788778582933,0,1,2,2.76051988315993,2.573658251268669,1.023274949480968,-0.22449476222910106,0,1,0,0,1,0,0,1
2,-0.8469192076421768,1.0756473140670004,0,-0.6378469087937149,1.2472573903441648,-0.04251490957086645,-0.3409788778582933,0,0,2,-0.3656662529083997,-0.3727895682787389,-0.14878908830937385,-0.21893240800840794,0,1,0,1,0,0,0,1
2,-0.41936535975730177,1.0756473140670004,0,-1.0452953217017178,-0.44272912969131056,-0.05034697441486973,-0.3409788778582933,0,1,2,-0.36548845560923077,-0.5912132223459363,-0.289741989119616,-0.23492417639290067,0,1,0,0,1,0,0,1
2,-1.1737613757134369,-0.023110540201446223,0,0.5844983299302937,-1.593056088707054,-0.031766927859437584,-0.3409788778582933,0,1,2,-0.36847379630690563,-0.35850296364763323,-1.0958818989290557,3.870093238478627,0,1,0,0,1,0,0,1
1,-0.6585273518352578,0.5262683869327771,0,-0.026674289431710546,-0.04508524262413988,-0.0296500051618998,-0.3409788778582933,0,0,2,-0.37089749049751564,0.20811931793500624,0.03610154005861184,-0.2251900565066877,1,0,0,1,0,0,0,1
2,0.8239505837307977,0.5262683869327771,0,0.1770499170222909,-0.059286810019396174,-0.020307813879964248,-0.3409788778582933,0,0,2,2.76051988315993,0.32581942052348783,0.3570817329804482,-0.22727593933944762,0,1,0,1,0,0,0,1
1,1.3603011677494032,1.0756473140670004,0,-0.4341227023397134,0.3099539422572624,0.027314709761338075,-0.3409788778582933,0,0,2,2.76051988315993,0.7000806405877251,1.853647689947255,-0.2203229965635812,1,0,0,1,0,0,0,1
1,-0.20734605675401982,-1.121868394469893,0,-0.23039849588571198,0.11113199872367734,-0.03627671453998987,-0.3409788778582933,0,1,2,-0.37122069566538485,0.016415798889165452,1.801911854254263,-0.23144770500496747,1,0,0,0,1,0,0,1
2,0.8537297042142051,1.0756473140670004,0,0.1770499170222909,0.579783722767128,-0.011744024134671968,-0.3409788778582933,0,1,2,-0.36842348931915625,1.1180983233714996,1.578785340836027,-0.2648218303291262,0,1,0,0,1,0,0,1
1,-0.20734605675401982,1.0756473140670004,0,2.0105677751083038,-0.3717212927150301,-0.018816907233060207,-0.3409788778582933,0,2,2,-0.368147145454944,0.06220466561480126,-0.5804521063766711,-0.23144770500496747,1,0,0,0,0,1,0,1
2,-0.03437104747055117,-1.6712473216041164,0,0.3807741234762923,-1.3090247408019322,-0.02492193656895549,-0.3409788778582933,0,0,2,-0.3618215585980747,0.18402935280389496,0.5342581038382958,-0.21962770228599457,0,1,0,1,0,0,0,1
2,0.04050360453747663,1.0756473140670004,0,-1.2490195281557193,2.1135530014547865,0.03455233392568256,-0.3409788778582933,0,0,2,-0.35224806991568797,1.723097174716356,-0.09554394136439838,-0.22101829084116786,0,1,0,1,0,0,0,1
1,0.1249949539697414,1.0756473140670004,0,-0.23039849588571198,1.5880950078303107,-0.019558242029863324,-0.3409788778582933,0,0,2,-0.36780050963524624,0.31374454966372484,0.32957872794430343,-0.22101829084116786,1,0,0,1,0,0,0,1
1,0.8115468016744711,-0.023110540201446223,0,0.3807741234762923,0.5939852901623843,-0.028782368881196896,-0.3409788778582933,0,0,2,-0.36474901180299685,-0.3819951628945978,0.3886095680218825,-0.2321429992825541,1,0,0,1,0,0,0,1
1,-0.20734605675401982,-1.121868394469893,0,-0.8415711152477163,-1.9338937061932002,-0.037692114864997295,1.6647792271904904,1,2,2,-0.37100292843074373,-0.8933241001936691,-0.10753458075515664,-0.23144770500496747,1,0,0,0,0,1,0,1
1,-0.6234000419227055,1.0756473140670004,0,-0.4341227023397134,0.011721026956884288,-0.011812666245487073,-0.3409788778582933,0,0,2,-0.3702000840372093,-0.018433952156586084,-0.1996864177512638,-0.2251900565066877,1,0,0,1,0,0,0,1
2,-1.273318047481321,-1.6712473216041164,0,-1.4527437346097205,-0.9539855559205298,-0.058979406270977114,-0.3409788778582933,0,0,2,-0.37143708462638897,-0.9118548426022163,-1.2222447909701235,-0.2404865306135938,0,1,0,1,0,0,0,1
1,-0.5906329658427335,-0.2978000037685579,0,0.7882225363842952,-0.8119698819679689,-0.04033346328916247,-0.3409788778582933,0,0,1,-0.3610745342868375,-0.31432806480919345,-0.3143102222769039,-0.24118182489118042,1,0,0,1,0,0,1,0
1,-0.20734605675401982,1.0756473140670004,0,-0.4341227023397134,-0.1871009165767008,0.025527269195712788,-0.3409788778582933,0,0,2,-0.3472649215812265,0.34656189670337767,0.9681850887835682,-0.23144770500496747,1,0,0,1,0,0,0,1
1,-0.21638525015539137,0.5262683869327771,0,-0.6378469087937149,-1.2664200386161637,-0.0012019687556884136,-0.3409788778582933,0,0,1,-0.35843858595613426,1.0856396358623348,0.5907734251625689,-0.2968053670981117,1,0,0,1,0,0,1,0
