Annual Income,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Current Loan Amount,Years in current job,Current Credit Balance,Monthly Debt,Credit Score,Bankruptcies,Home Ownership_1,Home Ownership_2,Home Ownership_3,Purpose_0,Purpose_1,Purpose_2,Term_1,Term_2,Credit Default
-0.5161600557636555,2.4180161880163067,0.15373670090944522,-0.0023661389551125644,-0.3409788778582933,-0.36785219489663257,1.0756473140670004,1.146492202868467,0.33880229670642514,-0.2773371273256858,0,0,0,1,0,1,0,0,1,1
-0.20734605675401982,1.1956709492922981,-0.49953539927233476,-0.015295566948245411,-0.3409788778582933,-0.3664422209660133,1.0756473140670004,-0.3830711414860618,-0.09914951824413688,-0.23144770500496747,0,0,0,1,1,0,0,0,1,1
-0.4952945843288229,0.5844983299302937,-0.4853338318770787,-0.03662129793628169,-0.3409788778582933,-0.36178021038896563,0.25157892336566545,-0.1914871756170504,-0.028044188150689323,-0.2731653616601659,0,1,0,0,1,0,0,1,0,1
-0.20734605675401982,2.2142919815623054,-0.6131479384343835,-0.004996504641547321,-0.3409788778582933,-0.3677267719956684,0.5262683869327771,0.20465227580695547,0.15148000021024371,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,-1.0452953217017178,2.042545164478506,0.01107398634248465,-0.3409788778582933,-0.3576894942344416,1.0756473140670004,0.9305193889262708,-0.26676691783942186,-0.23144770500496747,0,1,0,0,1,0,0,1,0,1
-0.6312089006666681,0.7882225363842952,-0.059286810019396174,-0.0442748932921657,-0.3409788778582933,-0.3603054575974088,-0.023110540201446223,-0.4668779184434266,0.16422529522699375,-0.2592594761084331,0,1,0,0,1,0,0,1,0,0
-0.5328574546856336,2.0105677751083038,-0.6131479384343835,-0.05068881212672895,-0.3409788778582933,-0.36209170023092063,-0.5724894673356696,-0.6089668691050928,-0.7818613078913657,-0.2745559502153392,0,0,1,0,1,0,0,1,0,0
0.6000798938234952,1.3993951557462996,-0.47113226448182266,0.003970900715337767,-0.3409788778582933,-0.3583331480229061,-0.8471789309027813,1.3192465433868579,2.15701925159595,-0.23005711644979418,0,1,0,0,1,0,0,0,1,0
0.3941620463661391,0.7882225363842952,0.011721026956884288,-0.024328868731512996,-0.3409788778582933,-0.3582256426792225,1.0756473140670004,0.3540339702552112,1.0508618051422232,-0.28568065865672543,0,1,0,0,1,0,0,1,0,0
0.2721831531887417,-1.0452953217017178,-0.35751972531977383,-0.03049430312492557,-0.3409788778582933,-0.3677550266052263,0.25157892336566545,-0.12298320529384069,-0.505321946277934,-0.2217135851187545,0,0,1,0,0,1,0,0,1,0
-1.0474386479292694,-0.026674289431710546,-1.2522184712209077,-0.04508487019978392,-0.3409788778582933,-0.3650198425726613,-1.3965578580370046,-0.591810988230083,-1.1411612364885624,-0.2251900565066877,0,0,1,0,1,0,0,0,1,1
0.4315240457584749,-0.23039849588571198,-0.30071345573874964,-0.006444853179745999,-0.3409788778582933,-0.3472504497080383,-0.2978000037685579,0.8335019859292645,1.2459822097736528,-0.2620406532187797,0,0,0,1,1,0,0,1,0,1
-0.4079910413939092,-1.2490195281557193,1.5880950078303107,-0.04692997013849389,1.6647792271904904,-0.364409267351484,-0.2978000037685579,-0.7964262503734921,-0.9404228399747493,4.294222747806478,1,0,1,0,1,0,0,1,0,1
1.266494427339614,-0.6378469087937149,-0.04508524262413988,-0.003987465612565303,-0.3409788778582933,-0.3477617892273538,1.0756473140670004,1.1354335340117534,0.953678930639504,-0.2849853643791388,0,0,1,0,1,0,0,1,0,0
-0.2698671444468398,0.7882225363842952,0.3809617792335429,-0.025204742065513715,1.6647792271904904,-0.3654140288328344,-1.121868394469893,-0.3088883952634586,0.2660199541107736,-0.23770535350324723,1,0,1,0,1,0,0,0,1,0
-0.7031960325603689,-0.4341227023397134,-0.016682107833627797,-0.0356314786983279,-0.3409788778582933,-0.36013179511915067,-0.2978000037685579,-0.022319430403539512,-0.6932311971498868,-0.2849853643791388,0,0,1,0,1,0,0,1,0,1
-1.2940077568222381,-0.6378469087937149,-1.0391949602920663,-0.04143036421998782,-0.3409788778582933,-0.3670383243140024,-1.3965578580370046,-0.5145198594099171,-1.1262358252189473,-0.22379946795151442,0,0,1,0,1,0,0,0,1,0
0.26756312100581847,0.5844983299302937,1.19045112076314,-0.03843207681958411,1.6647792271904904,-0.36629267827640216,-0.5724894673356696,-0.5986852958977699,-0.5108560875352071,-0.23909594205842052,1,0,0,1,1,0,0,0,1,0
-0.8169643250648538,-0.23039849588571198,-0.49953539927233476,-0.03078809135921421,-0.3409788778582933,-0.36367189095570557,-1.3965578580370046,-0.17899386863838473,-0.4487227743285506,-0.22658064506186099,0,0,1,0,1,0,0,0,1,0
-0.8436801633400186,-0.23039849588571198,-0.7835667471774566,-0.037486188532551985,-0.3409788778582933,2.76051988315993,-1.3965578580370046,-0.18556929336399824,-0.5997377501520165,-0.2251900565066877,0,0,1,0,1,0,0,0,1,0
-1.4949791567793993,-0.8415711152477163,0.5371790205813601,-0.012481240404826179,-0.3409788778582933,-0.37121656084447396,1.0756473140670004,-0.5595914070745769,-1.3258003129812175,-0.22588535078427432,0,0,1,0,1,0,0,0,1,1
-0.3866987191595673,0.1770499170222909,-0.030883675228883585,-0.0354983130033466,-0.3409788778582933,-0.36511011949588273,0.25157892336566545,-0.49060922404404983,-0.6697530221190315,4.217740377271947,0,0,1,0,1,0,0,1,0,1
-0.5446084061074167,3.6403614267403155,0.09693043132842104,-0.01925896242670947,-0.3409788778582933,-0.36000016998682016,-0.2978000037685579,0.667143740371243,-0.15105305518734918,-0.2724700673825793,0,0,1,0,1,0,0,1,0,1
-0.20734605675401982,-0.6378469087937149,0.721799396719689,-0.04833850625241981,-0.3409788778582933,-0.3664146554932739,0.8009578504998889,-0.45546059005622497,-0.3205990191601687,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.472972798401547,-0.8415711152477163,0.3809617792335429,-0.047091965520017535,-0.3409788778582933,-0.35648143739163823,1.0756473140670004,-0.4652041739678159,-0.09587934386483918,3.8839991240303595,0,1,0,0,0,0,1,1,0,1
-1.2560431445364775,-0.8415711152477163,-0.059286810019396174,-0.03744088473941402,-0.3409788778582933,-0.371104231543061,1.0756473140670004,-0.3013565451232105,-0.8730069373861504,-0.24187711916876709,0,0,0,1,1,0,0,0,1,0
-0.11097821154717519,-0.4341227023397134,-0.5421401014581031,-0.01354656596467658,-0.3409788778582933,-0.35214469939291526,1.0756473140670004,-0.025607142766346264,0.8149061460821271,-0.2523065333325667,0,1,0,0,1,0,0,1,0,1
-0.46064434295689854,-0.026674289431710546,-0.6273495058296397,-0.03482973884400749,-0.3409788778582933,-0.3649957227840143,-0.2978000037685579,-0.22101681029389647,-0.07927692009302005,-0.22379946795151442,0,0,1,0,1,0,0,0,1,0
0.49326675846395457,-1.0452953217017178,0.6081868575576406,-0.054276048837926236,1.6647792271904904,-0.3609677180799724,1.0756473140670004,-0.7758631039588463,-0.05210931755731603,-0.23840064778083386,1,1,0,0,0,0,1,0,1,1
-0.20734605675401982,1.603119362200301,0.04012416174739688,-0.03488327969044327,-0.3409788778582933,-0.36615829659679766,-0.023110540201446223,-0.7292971415838198,-0.5911011357656661,-0.23144770500496747,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,-0.026674289431710546,-0.7409620449916885,-0.03238058833012461,-0.3409788778582933,-0.36499916846810676,0.8009578504998889,0.12467120050812948,-0.4950083193893797,-0.23144770500496747,0,0,1,0,1,0,0,0,1,1
0.11520249445158887,-0.6378469087937149,-0.5421401014581031,-0.026573465755166874,1.6647792271904904,-0.3650894453913282,-0.2978000037685579,-0.22466318218719122,-0.49936855189511,-0.22310417367392776,1,1,0,0,1,0,0,0,1,0
-0.5002410318290179,-0.4341227023397134,-0.38592286011028615,-0.03880960842906718,1.6647792271904904,-0.36359746417930927,0.5262683869327771,-0.41212256345559056,-0.04716213067581437,-0.2251900565066877,0,0,1,0,1,0,0,1,0,0
-0.20734605675401982,0.9919467428382966,0.19634140309521358,-0.02799435744903951,-0.3409788778582933,-0.363764924426201,0.8009578504998889,-0.2966341946384517,-0.2682762290914054,-0.23144770500496747,0,1,0,0,1,0,0,1,0,0
1.709163815301227,-0.23039849588571198,0.22474453788572568,-0.04818200223976137,-0.3409788778582933,-0.35222119357976706,1.0756473140670004,-0.5785405856020267,0.5502735732343434,-0.2203229965635812,0,1,0,0,1,0,0,0,1,0
-0.5094810961948644,0.9919467428382966,-0.2155040513672129,-0.04651399894695436,1.6647792271904904,-0.36621618408955037,-1.121868394469893,-0.5569014605959168,0.7625833560133638,-0.23840064778083386,1,1,0,0,1,0,0,0,1,1
-0.3572460139934316,0.7882225363842952,-0.41432599490079824,-0.024838193193761064,-0.3409788778582933,-0.363720819669818,0.5262683869327771,-0.05710940486087638,-0.6731908977485496,-0.22727593933944762,0,0,1,0,1,0,0,0,1,0
-0.526078059634605,2.4180161880163067,1.0910401489963475,-0.009679269441353664,-0.3409788778582933,-0.3611586089786926,1.0756473140670004,0.06913874987090277,0.34970287797075084,4.259458033927146,0,0,1,0,1,0,0,0,1,1
0.8336426077667127,1.1956709492922981,0.054325729142652664,-0.02853937580891143,1.6647792271904904,-0.36110899112776174,0.5262683869327771,0.049053816163574265,1.2526902597824687,-0.2523065333325667,0,1,0,0,1,0,0,1,0,1
3.1910391379738576,-0.8415711152477163,0.6365899923481526,1.5848948117423067,-0.3409788778582933,-0.3481814735498109,0.8009578504998889,19.559414955650283,1.652573890933001,-0.25091594477739343,0,1,0,0,0,0,1,0,1,0
-0.27167498312711413,0.9919467428382966,-0.982388690711042,-0.03322351345093408,-0.3409788778582933,-0.36379800299348825,-1.121868394469893,-0.13804690557433705,-0.29167055349715054,-0.22658064506186099,0,1,0,0,1,0,0,0,1,0
-0.4031199205053923,-0.23039849588571198,-0.40012442750554217,-0.03511803570943092,-0.3409788778582933,-0.36546157927330986,-0.8471789309027813,0.002487853788547771,-0.907637245556662,-0.23353358783772737,0,1,0,0,1,0,0,0,1,0
-0.37494776773778427,0.7882225363842952,1.0910401489963475,0.02187139037370039,-0.3409788778582933,-0.3609132762713121,0.5262683869327771,0.010497916636113304,-0.13830776017059915,-0.22797123361703425,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,2.2142919815623054,-0.41432599490079824,-0.03174908091062566,-0.3409788778582933,-0.36092568073404485,-1.6712473216041164,-0.1008060909919988,0.06905483572691949,-0.23144770500496747,0,0,1,0,1,0,0,1,0,0
-0.5320790796982933,-0.8415711152477163,-0.5989463710391275,-0.03444259733901031,-0.3409788778582933,-0.36001119617591587,0.25157892336566545,-0.0593211386322191,-0.03609384816126829,-0.23840064778083386,0,0,1,0,1,0,0,0,1,0
0.528745592564338,2.0105677751083038,-0.11609307960042034,-0.03389620613692209,3.6705373322392743,-0.3621854228382345,-1.3965578580370046,-0.0512512991962389,0.29687698415132635,4.3359404044616765,1,1,0,0,1,0,0,0,1,1
-0.3492613931555534,-0.8415711152477163,0.08272886393316475,-0.03528140393317087,-0.3409788778582933,-0.3635237265397314,1.0756473140670004,-0.31958840458968424,-1.0796987282827875,-0.22588535078427432,0,1,0,0,1,0,0,0,1,0
0.27961537887431387,-0.8415711152477163,-0.34331815792451775,0.07306193093517178,-0.3409788778582933,-0.3551975754988016,0.25157892336566545,0.8876595750329538,-0.5079213156563501,-0.21893240800840794,0,0,1,0,1,0,0,0,1,0
-0.08591955872892845,-0.4341227023397134,0.3383570770477745,-0.014268680970451466,-0.3409788778582933,2.76051988315993,1.0756473140670004,0.35355575754789387,-0.6357096683242913,-0.23005711644979418,0,1,0,0,1,0,0,1,0,0
2.008536878980541,1.3993951557462996,-0.11609307960042034,-0.00548798215498346,-0.3409788778582933,-0.35509971807057683,-0.5724894673356696,0.695238736926137,1.1283397827440458,-0.2307524107273808,0,1,0,0,1,0,0,0,1,0
-0.20734605675401982,0.7882225363842952,-0.32911659052926173,-0.03315624418233527,-0.3409788778582933,-0.36494128097535405,1.0756473140670004,0.03942978542881269,0.054297125707524714,-0.23144770500496747,0,0,1,0,0,1,0,0,1,1
-0.4422144319663243,-1.0452953217017178,-0.5989463710391275,-0.03392229013903183,-0.3409788778582933,-0.3615548626493212,-0.2978000037685579,-0.05316415002550828,-0.5458217982061595,-0.2251900565066877,0,0,1,0,1,0,0,0,1,1
1.2746297014008483,2.4180161880163067,0.3099539422572624,0.045887892105688714,-0.3409788778582933,-0.351157166332027,1.0756473140670004,1.690817816972435,1.328323523631867,-0.2557830047204999,0,0,0,1,1,0,0,1,0,1
-0.2595473986469406,0.1770499170222909,-0.9255824211300175,-0.022093881603373236,-0.3409788778582933,-0.3649626442167271,-0.023110540201446223,-0.17785811345850605,-0.10007187512034905,-0.21893240800840794,0,1,0,0,1,0,0,0,1,0
-0.6046437156148594,-1.8601921475177234,-0.25810875355298124,-0.058979406270977114,-0.3409788778582933,-0.3695598759328372,1.0756473140670004,-0.9118548426022163,-1.535678427632042,-0.25022065049980674,0,1,0,0,0,0,1,0,1,0
-0.5623101598517694,-0.8415711152477163,1.5170871708540303,-0.04547887591586261,1.6647792271904904,2.76051988315993,-0.2978000037685579,-0.7231999295655236,-0.9082241999324334,-0.2307524107273808,1,0,0,1,1,0,0,0,1,0
0.5235480563585493,-1.0452953217017178,1.2756605251346769,-0.042530010835245775,-0.3409788778582933,2.76051988315993,1.0756473140670004,-0.5300617723977308,0.43707522933557674,-0.2370100592256606,0,1,0,0,1,0,0,0,1,0
-0.5442819907901449,0.3807741234762923,-0.5421401014581031,-0.045694412143822034,-0.3409788778582933,-0.3620655130318182,-0.2978000037685579,-0.8106530784161832,-0.2451334565609909,-0.22449476222910106,0,0,1,0,0,1,0,1,0,1
-0.08260518781509221,-0.8415711152477163,0.849613503276994,-0.016831777388287422,-0.3409788778582933,-0.3649805617740077,-1.3965578580370046,-0.31355096915980274,-0.8827336098989333,-0.2307524107273808,0,1,0,0,1,0,0,0,1,1
-0.20734605675401982,-0.23039849588571198,-1.1102027972683468,-0.040708249214212934,-0.3409788778582933,-0.36516387216772456,-0.023110540201446223,-0.8800536975656129,-0.8781218255178725,-0.23144770500496747,0,0,1,0,0,1,0,1,0,1
0.8973689212463822,-0.6378469087937149,-0.8971792863395054,-0.042307610396204835,-0.3409788778582933,-0.3472649215812265,-0.2978000037685579,-0.8936827597241572,-0.2976239478799746,-0.22588535078427432,0,1,0,0,0,1,0,1,0,1
-1.1940242342548448,-1.4527437346097205,-0.982388690711042,-0.053302703706568075,-0.3409788778582933,-0.3684434742868923,-0.2978000037685579,-0.780585454443605,-1.2292043928542697,-0.25508771044291323,0,0,1,0,0,1,0,0,1,0
1.273725782060711,-0.6378469087937149,-0.826171449363225,-0.025869197698203915,-0.3409788778582933,-0.35600662212370243,-0.8471789309027813,-0.5110528172818664,0.44772425872457183,-0.23422888211531404,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,-0.8415711152477163,0.8780166380675061,0.0004152393751154188,-0.3409788778582933,-0.369122963189918,-0.8471789309027813,0.3010719129198152,0.8732661811588246,-0.23144770500496747,0,1,0,0,0,1,0,0,1,0
-0.1133635542503149,0.3807741234762923,-0.2155040513672129,-0.04043917213981773,-0.3409788778582933,-0.35839930515748064,-0.023110540201446223,-0.3717733662756895,0.5949659564180788,-0.2543924161653266,0,0,1,0,1,0,0,1,0,0
0.241148589177366,-1.2490195281557193,0.40936491402405495,-0.04575481720133932,-0.3409788778582933,-0.36112139559049444,-1.6712473216041164,-0.7264278653399157,-1.4092316849658642,-0.25022065049980674,0,1,0,0,0,1,0,0,1,0
-0.8750913604097849,-0.6378469087937149,-0.08768994480990826,-0.030151092570850056,-0.3409788778582933,-0.3650894453913282,1.0756473140670004,-0.17253799708960058,-0.8777025723923215,-0.22310417367392776,0,1,0,0,0,0,1,0,1,0
-0.6483833681292741,-1.0452953217017178,1.2898620925299327,-0.01105348449987203,-0.3409788778582933,-0.35877281731309923,-0.2978000037685579,0.6344459465084195,-0.10099423199656123,-0.22379946795151442,0,0,0,1,1,0,0,0,1,0
0.42512128376583674,-0.4341227023397134,0.02592259435214058,-0.04077414564059543,-0.3409788778582933,-0.35927037409604506,-1.121868394469893,-0.15717541386703088,-0.6921411390234543,-0.2877665414894854,0,0,1,0,1,0,0,1,0,0
-0.20734605675401982,-0.23039849588571198,-0.9113808537347615,-0.02415177208561003,-0.3409788778582933,-0.3677584722893187,-0.8471789309027813,-0.42353989184279217,-0.9728730318923958,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
-0.5032540962961417,-0.026674289431710546,0.579783722767128,-0.020211714924823106,-0.3409788778582933,2.76051988315993,1.0756473140670004,0.6107744174962109,-0.09034520260756614,-0.2543924161653266,0,1,0,0,1,0,0,0,1,0
0.3465807366561416,-0.23039849588571198,-0.6841557754106641,-0.0360296029410555,-0.3409788778582933,-0.3651459546104439,0.25157892336566545,-0.36729012214458945,0.4056312449192526,-0.28220418726879226,0,0,1,0,1,0,0,1,0,0
1.319825668407706,1.3993951557462996,0.8638150706722498,0.1849115048239499,-0.3409788778582933,-0.3490911341502104,1.0756473140670004,1.3925924173716557,0.9976166581972477,-0.21962770228599457,0,1,0,0,1,0,0,0,1,0
0.2093105413080906,1.1956709492922981,0.3809617792335429,-0.03901965328816139,1.6647792271904904,-0.35989611032722896,1.0756473140670004,-0.37476219569642294,0.4030318755408365,-0.25300182761015333,1,0,1,0,1,0,0,0,1,0
-0.3049693454888327,-0.4341227023397134,1.801118518759152,-0.03648401371465148,-0.3409788778582933,-0.3650756626549585,-0.023110540201446223,-0.03427474808647314,0.6056988364321841,-0.23909594205842052,0,0,1,0,1,0,0,0,1,0
-0.2692896404239744,-0.026674289431710546,0.15373670090944522,-0.029353471243178556,-0.3409788778582933,-0.36227707803509296,-1.3965578580370046,0.13303992288618302,-0.16430145395476042,-0.23283829356014074,0,1,0,0,1,0,0,0,1,1
-0.6032125099929756,-0.4341227023397134,-0.6273495058296397,-0.040337581815811374,-0.3409788778582933,-0.3648496257784956,-1.3965578580370046,-0.4873215116812431,-0.9334632380906029,-0.23840064778083386,0,1,0,0,0,0,1,1,0,0
1.1379370100756627,-0.8415711152477163,-0.6131479384343835,-0.026562483017436456,-0.3409788778582933,-0.3479933391983646,-0.8471789309027813,0.17219358829779066,0.8628687036451601,-0.24187711916876709,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,-0.4341227023397134,-1.3374278755924442,-0.036593841091955646,-0.3409788778582933,-0.3627146799148306,-0.023110540201446223,-0.3426023911293315,-0.20555596150897762,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
0.9869322625316389,1.1956709492922981,0.721799396719689,-0.009511782690964811,-0.3409788778582933,-0.3560541725641779,-0.023110540201446223,0.4731089343772302,1.244305197271449,-0.23283829356014074,0,0,1,0,1,0,0,0,1,0
3.1303509978318713,-1.0452953217017178,0.6649931271386648,-0.0005828169161361823,-0.3409788778582933,-0.36761099701016303,1.0756473140670004,1.1706419445879928,0.4467180512232494,-0.23631476494807396,0,1,0,0,1,0,0,0,1,1
-0.7071632341087486,0.3807741234762923,-0.44272912969131056,-0.0066233226678652675,-0.3409788778582933,-0.3604901462647626,0.5262683869327771,0.04104375331600873,0.4244137849439369,-0.23840064778083386,0,0,1,0,1,0,0,0,1,0
-0.15742962208200129,0.3807741234762923,-0.49953539927233476,-0.05616782541199048,-0.3409788778582933,-0.3676868020601963,-1.121868394469893,-0.8346234903704651,-0.8538889948610254,-0.22797123361703425,0,0,1,0,0,1,0,0,1,0
1.1286216190981382,0.1770499170222909,0.8922182054627624,-0.012798366956791955,-0.3409788778582933,-0.3528407275795846,-1.3965578580370046,-0.017059090623048716,1.098740512080146,-0.22240887939634113,0,0,0,1,1,0,0,0,1,0
-0.3307812644238604,1.3993951557462996,-0.32911659052926173,-0.028993786582507414,-0.3409788778582933,-0.3630275480304226,1.0756473140670004,-0.430055539979991,-0.28873578161829366,-0.25300182761015333,0,1,0,0,1,0,0,1,0,0
0.2671111613357499,1.3993951557462996,1.0058307446248107,-0.013974892736162824,-0.3409788778582933,-0.35789485700635,0.5262683869327771,0.20901596676122625,-0.4150148230342512,-0.2752512444929258,0,1,0,0,1,0,0,1,0,0
0.796280608374377,-0.8415711152477163,0.011721026956884288,-0.030170312361878282,-0.3409788778582933,-0.3608429843158267,-1.6712473216041164,0.21708580619720644,0.37720588300689567,4.127352121185684,0,0,1,0,0,1,0,1,0,1
-0.6637248880410463,1.8068435686543023,-0.25810875355298124,0.0018731978088282117,-0.3409788778582933,2.76051988315993,-1.121868394469893,-0.32628338249212707,-0.5062443031541461,-0.22936182217220755,0,1,0,0,1,0,0,0,1,0
0.01695148395279183,-0.026674289431710546,-1.3232263081971882,-0.02927659207906564,-0.3409788778582933,2.76051988315993,1.0756473140670004,-0.10224072911395084,-0.2546924278235534,-0.23909594205842052,0,0,1,0,1,0,0,1,0,0
1.2089448960175482,-0.23039849588571198,0.5229774531861038,-0.0046244644009294615,-0.3409788778582933,-0.3529620156596379,1.0756473140670004,1.232391160420345,3.8802334482356207,-0.24952535622222013,0,1,0,0,1,0,0,1,0,1
-0.2695658380001274,-0.23039849588571198,-0.38592286011028615,-0.03347199789208475,-0.3409788778582933,2.76051988315993,0.25157892336566545,-0.5187042205989438,-0.2977077985050848,-0.2404865306135938,0,1,0,0,1,0,0,1,0,0
-0.371909594400101,0.5844983299302937,-0.5989463710391275,-0.04523862852800974,-0.3409788778582933,2.76051988315993,-0.5724894673356696,-0.8514207117149868,-0.8756063067645666,-0.21962770228599457,0,0,1,0,0,1,0,0,1,0
-0.7549705236537805,-1.2490195281557193,0.991629177229555,-0.04848951889621304,-0.3409788778582933,-0.36863850000652343,1.0756473140670004,-0.6515278000563365,-1.0567236570025933,-0.23422888211531404,0,0,1,0,1,0,0,0,1,1
9.658330927949619,0.3807741234762923,-0.38592286011028615,0.009113567657605301,-0.3409788778582933,-0.34756400696044876,-1.121868394469893,1.4957070323869583,0.5637735238770852,-0.2676030074394728,0,1,0,0,1,0,0,1,0,0
-0.6117746348537193,1.603119362200301,-0.25810875355298124,-0.006514868132777405,-0.3409788778582933,-0.3625541110361237,-1.3965578580370046,0.1481036231666794,-0.17386042521732292,4.30812863335821,0,0,1,0,1,0,0,0,1,1
-0.1255162476010478,2.0105677751083038,1.1478464185773716,0.01767735740289758,-0.3409788778582933,-0.36162239805753266,1.0756473140670004,0.132860593120939,0.36420903611481503,-0.2203229965635812,0,1,0,0,1,0,0,0,1,0
0.40169470753394876,-0.026674289431710546,-0.47113226448182266,-0.010563379828652193,-0.3409788778582933,2.76051988315993,-0.8471789309027813,0.5427486598803185,1.0600015232792346,-0.2203229965635812,0,1,0,0,1,0,0,0,1,0
0.557671011448727,-0.6378469087937149,0.21054297049046988,-0.0460719437533051,-0.3409788778582933,-0.3600904469100416,1.0756473140670004,-0.4105683721568092,0.17361656523933588,-0.22240887939634113,0,1,0,0,1,0,0,0,1,0
-0.5582927405622709,0.1770499170222909,-0.5705432362486152,-0.026765663665449163,-0.3409788778582933,-0.3635595616542926,1.0756473140670004,-0.6383171740166949,-0.7219081109375745,-0.24257241344635372,0,0,1,0,1,0,0,1,0,1
-0.20734605675401982,0.1770499170222909,-0.8119698819679689,-0.055898748337595276,1.6647792271904904,-0.36490958068170376,0.25157892336566545,-0.8897375048887891,0.993927230692399,-0.23144770500496747,1,1,0,0,0,0,1,1,0,1
-0.4291327104048949,-0.4341227023397134,-1.2522184712209077,-0.05475242508698305,-0.3409788778582933,-0.36370359124935586,-1.6712473216041164,-0.7740100297179916,0.023440095666972,-0.25647829899808655,0,0,1,0,0,1,0,1,0,1
-0.20734605675401982,0.7882225363842952,-1.1102027972683468,-0.030808683992458744,-0.3409788778582933,-0.3568101556540554,1.0756473140670004,-0.23966710587927292,-0.22978879216582473,-0.23144770500496747,0,1,0,0,1,0,0,0,1,1
1.4693489925887275,-0.4341227023397134,-0.4853338318770787,-0.04013714685223127,-0.3409788778582933,-0.35777701461038913,1.0756473140670004,-0.44834717603487945,3.1474628353976035,-0.22310417367392776,0,1,0,0,1,0,0,0,1,1
-0.3688714210624178,0.3807741234762923,-0.42852756229605427,-0.029831220334451673,-0.3409788778582933,-0.36502122084629823,0.5262683869327771,-0.08054182751942629,0.2698770828658427,-0.22727593933944762,0,1,0,0,1,0,0,0,1,0
0.07743875313030323,-1.0452953217017178,-1.4084357125687248,0.021142411156843992,-0.3409788778582933,-0.3526146907031217,-0.2978000037685579,-0.7967251333155655,-1.4718681019231816,-0.22588535078427432,0,0,1,0,1,0,0,1,0,0
0.3519289260852864,3.844085633194317,0.6649931271386648,0.0178887751042081,-0.3409788778582933,-0.3651287261899818,-1.121868394469893,-0.18556929336399824,1.9563647057072469,-0.24952535622222013,0,1,0,0,0,0,1,0,1,0
-0.5215584629339192,0.3807741234762923,-0.8971792863395054,-0.019460770232505874,-0.3409788778582933,-0.3568487473158905,-0.023110540201446223,0.3752546591424184,0.49971164629289433,-0.26343124177395294,0,0,1,0,1,0,0,1,0,0
1.9789586294616088,0.3807741234762923,1.5880950078303107,0.15380701872919403,-0.3409788778582933,2.76051988315993,-1.3965578580370046,7.306409862411606,2.7247718342170977,-0.23422888211531404,0,1,0,0,1,0,0,0,1,0
-0.88438164251675,0.3807741234762923,1.502885603458774,-0.007950861091029365,-0.3409788778582933,-0.36147078795746607,1.0756473140670004,0.705699639898704,-0.15122075643756958,-0.2523065333325667,0,1,0,0,1,0,0,0,1,0
1.4928508954322934,-0.23039849588571198,0.579783722767128,-0.025815656851768135,-0.3409788778582933,-0.35822150785831164,1.0756473140670004,0.29389872231005504,2.6670826041412816,-0.2321429992825541,0,1,0,0,1,0,0,0,1,0
4.207621980310887,0.1770499170222909,2.369181214569396,-0.002146484200504234,-0.3409788778582933,-0.3580009840763966,0.25157892336566545,0.9763082556519067,1.350460088660959,-0.22936182217220755,0,1,0,0,1,0,0,0,1,0
-0.8607039775792684,-0.6378469087937149,-0.6841557754106641,-0.03463342240707629,-0.3409788778582933,-0.36493576788080617,1.0756473140670004,0.050667784050770305,-0.24060552280504022,4.30812863335821,0,0,0,1,1,0,0,0,1,1
-0.1545672108382336,-0.026674289431710546,-0.45693069708656664,-0.036547164456601375,-0.3409788778582933,-0.36221092090051843,1.0756473140670004,0.052221975349551676,1.394146264343372,-0.2523065333325667,0,1,0,0,1,0,0,1,0,0
-0.20734605675401982,1.1956709492922981,1.3750714969014695,0.018766021280425118,-0.3409788778582933,-0.3472621650339526,1.0756473140670004,1.576285873569931,1.4333045062698344,-0.23144770500496747,0,0,0,1,1,0,0,0,1,0
0.8756246393419718,1.8068435686543023,-0.04508524262413988,0.2898941219467851,-0.3409788778582933,-0.37124619372766876,-1.3965578580370046,-0.6232534737361984,-1.4023559337068279,-0.21823711373082127,0,1,0,0,0,0,1,0,1,0
-0.20734605675401982,-0.4341227023397134,-0.32911659052926173,-0.03695627143705939,-0.3409788778582933,-0.3687501401711179,-1.121868394469893,-0.4381253794159712,-1.0243573157100572,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
0.6512015542823634,2.8254646009243096,1.5170871708540303,0.016174095176046822,-0.3409788778582933,-0.3534161568230192,1.0756473140670004,0.8846707456122204,0.03962326631324013,-0.25161123905498006,0,1,0,0,1,0,0,1,0,1
0.5542813139232127,-1.0452953217017178,1.616498142620823,-0.04805570075586158,-0.3409788778582933,-0.36348237833062236,-0.5724894673356696,-0.5594120773093328,-0.7810228016402637,-0.22449476222910106,0,0,1,0,1,0,0,0,1,0
-0.20734605675401982,0.5844983299302937,0.3667602118382866,-0.0364991149790308,1.6647792271904904,-0.36512045654816,-0.5724894673356696,-0.33333701992505793,-0.2682762290914054,-0.23144770500496747,0,0,1,0,1,0,0,0,1,0
